Driver,Qualifying_Time,Race_Time,Weather_AirTemp,Weather_TrackTemp,Weather_Humidity,Weather_WindSpeed,Weather_Rainfall,Weather_Pressure,team,FP1_total_time,FP2_total_time,FP3_total_time,Year,EventName
ALB,92.04,106.629,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.821,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.699,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.056,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.257,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.263,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.565,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.918,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.735,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,100.089,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.843,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,99.94,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,100.144,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,100.326,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,100.821,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,102.382,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,119.592,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,97.209,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.209,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,97.673,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.047,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.474,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,97.884,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.023,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.591,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.698,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.707,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.83,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
ALB,92.04,98.148,27.052531645569626,31.870253164556964,45.32911392405063,2.1056962025316457,0.0,1008.125316455696,Williams,129.254297,109.600578,127.941937,2025,Bahrain Grand Prix
