Driver,Qualifying_Time,Race_Time,Weather_AirTemp,Weather_TrackTemp,Weather_Humidity,Weather_WindSpeed,Weather_Rainfall,Weather_Pressure,team,FP1_total_time,FP2_total_time,FP3_total_time,Year,EventName
ALB,72.641,90.384,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,83.703,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,82.585,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,82.127,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,82.537,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,86.284,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,107.64,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,80.543,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,80.508,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.462,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.011,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.879,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.932,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.793,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.738,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.783,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.649,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.96,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,81.963,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,82.346,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,82.44,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,82.388,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,82.522,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,83.477,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,84.407,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,89.868,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALB,72.641,122.219,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Williams,,96.598001,109.9837,2025,Spanish Grand Prix
ALO,72.284,88.761,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Aston Martin,94.554694,95.788881,106.67461,2025,Spanish Grand Prix
ALO,72.284,83.387,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Aston Martin,94.554694,95.788881,106.67461,2025,Spanish Grand Prix
ALO,72.284,82.424,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Aston Martin,94.554694,95.788881,106.67461,2025,Spanish Grand Prix
ALO,72.284,81.965,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Aston Martin,94.554694,95.788881,106.67461,2025,Spanish Grand Prix
ALO,72.284,81.888,29.12,48.54322580645161,54.6258064516129,1.6329032258064518,0.0,1002.771612903226,Aston Martin,94.554694,95.788881,106.67461,2025,Spanish Grand Prix
