Driver,Qualifying_Time,Race_Time,Weather_AirTemp,Weather_TrackTemp,Weather_Humidity,Weather_WindSpeed,Weather_Rainfall,Weather_Pressure,team,FP1_total_time,Year,EventName,FP2_total_time,FP3_total_time
ALB,86.682,98.782,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,113.64,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,123.54,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.079,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.836,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.206,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.982,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.117,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.014,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.834,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.569,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.515,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,93.031,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.701,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.968,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.612,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.506,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.648,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.736,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.601,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.551,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.39,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.397,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.43,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,92.076,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,97.279,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,105.269,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,98.254,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,124.258,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
ALB,86.682,91.203,26.573154362416112,38.69060402684564,63.02013422818792,1.0469798657718121,0.03355704697986577,1012.2959731543623,Williams,112.084505,2025,Miami Grand Prix,,
