Driver,Qualifying_Time,Race_Time,Weather_AirTemp,Weather_TrackTemp,Weather_Humidity,Weather_WindSpeed,Weather_Rainfall,Weather_Pressure,team,FP1_total_time,FP2_total_time,FP3_total_time,Year,EventName
ALB,88.109,137.291,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,97.386,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.606,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.148,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.373,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.217,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.921,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.892,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.004,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.904,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.917,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.407,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.241,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.042,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.295,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.444,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.896,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,95.854,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,96.443,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,98.088,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,113.604,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.686,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.623,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.46,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.067,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.532,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.231,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
ALB,88.109,94.185,29.483802816901402,37.819718309859155,62.725352112676056,1.0260563380281689,0.0,1006.7661971830985,Williams,119.414844,118.870675,115.281272,2025,Saudi Arabian Grand Prix
