Driver,Qualifying_Time,Race_Time,Weather_AirTemp,Weather_TrackTemp,Weather_Humidity,Weather_WindSpeed,Weather_Rainfall,Weather_Pressure,team,FP1_total_time,Year,EventName,FP2_total_time,FP3_total_time
ALB,101.201,107.049,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,106.901,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,107.214,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,106.813,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,106.848,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,106.815,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,107.03,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,106.887,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,106.883,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALB,101.201,107.252,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Williams,125.883541,2025,Belgian Grand Prix,,
ALO,102.385,218.679,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,122.826,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,122.757,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,123.279,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,123.891,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,125.329,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,125.6,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,129.812,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,133.186,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,112.275,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,114.222,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,110.223,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,109.87,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,109.651,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.878,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.996,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,108.199,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,108.244,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,108.629,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,108.491,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.872,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,108.036,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.91,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,108.484,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,108.72,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,112.557,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,121.996,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,106.059,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,105.849,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,106.388,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,106.95,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.951,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.669,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.114,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,106.841,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.225,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.149,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.298,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.268,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,106.733,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ALO,102.385,107.306,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Aston Martin,127.120601,2025,Belgian Grand Prix,,
ANT,102.139,216.399,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,123.291,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,122.847,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,122.188,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,124.219,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,125.404,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,125.624,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,125.433,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,128.264,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,130.637,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,110.31,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.819,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,109.928,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.729,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.697,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.785,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.152,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.765,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.487,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.414,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.931,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.001,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.83,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.002,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.952,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.05,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,112.443,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,120.749,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,104.861,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,106.738,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.012,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,108.287,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.236,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.167,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,106.998,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.319,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.066,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.08,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,107.13,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,106.845,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
ANT,102.139,106.911,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Mercedes,124.802925,2025,Belgian Grand Prix,,
BEA,101.617,201.972,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,124.052,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,121.873,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,121.707,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,123.403,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,124.288,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,124.996,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,122.741,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,127.261,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,133.833,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,115.086,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,110.255,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,109.864,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.194,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.878,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.097,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.002,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.423,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.734,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.513,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.926,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.022,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.879,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.74,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.979,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.07,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.755,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.86,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.639,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,108.091,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.588,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.135,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.417,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
BEA,101.617,107.581,17.030044843049332,24.09013452914799,84.4439461883408,1.446188340807175,0.45739910313901344,965.047533632287,Haas F1 Team,131.456002,2025,Belgian Grand Prix,,
